Date,Income/Expenses,Category,Memo,Amount
2019-09-18,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4.2
2019-09-18,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4.2
2019-09-17,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4.1
2019-09-16,Expenses,Groceries,"Biscuits @Fairprice Fimest, Clementi Mall, Clementi",-9.1
2019-09-16,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4.2
2019-09-16,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4.1
2019-09-15,Expenses,Drinks,"Mighty Luffy @R&B, Marina Square, Promenade",-3.5
2019-09-15,Expenses,Food,"Mini Wok @Cook House, Marina Square, Promenade",-5.6
2019-09-14,Expenses,Drinks,"Bubble Tea @R&B, Marina Bay Sands, Bayfront",-2.3
2019-09-14,Expenses,Food,"Mc. Spicy @Mc. Donald's, Gardens by The Bay, Bayfront",-7.5
2019-09-14,Income,Cash Withdrawal,,100
2019-09-14,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.1
2019-09-13,Expenses,Food,"Bee Hoon @Cook House, JEM, Jurong East",-5
2019-09-13,Expenses,Food,"Chocolate @Coffee Bean & Tea Leaf, JEM, Jurong East",-4
2019-09-13,Expenses,Food,"KFC Waffle @KFC, JEM, Jurong East",-12.8
2019-09-12,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4.6
2019-09-12,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.2
2019-09-12,Expenses,Food,"Croissant + Baguette @Tiong Bahru Bakery, Holland Village",-6
2019-09-11,Expenses,Transportation,Top Up Ezlink,-62
2019-09-11,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-5
2019-09-11,Expenses,Food,"Swedish Meatball @IKEA, Alexandra, Queenstown",-8
2019-09-10,Expenses,Education,"Passport Photo @SIM, Clementi",-6
2019-09-10,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-3.8
2019-09-10,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4.2
2019-09-09,Expenses,Drinks,"Milk Tea @Koi, Clementi",-1.8
2019-09-09,Income,Cash Withdrawal,,200
2019-09-09,Expenses,Food,"Sweet & Sour Fish @Cookhouse, JEM, Jurong East",-5.9
2019-09-09,Expenses,Drinks,"Chocolate @Coffee Bean & Tea Leaf, JEM, Jurong East",-4
2019-09-09,Expenses,Food,"Mixed Rice @Foodfare, Clementi Mall, Clementi",-6.6
2019-09-08,Expenses,Food,"Sweet & Sour Fish @Cookhouse, JEM, Jurong East",-6
2019-09-08,Expenses,Drinks,"Chocolate @Coffee Bean & Tea Leaf, JEM, Jurong East",-4
2019-09-08,Expenses,Food,"Mixed Rice @Foodfare, Clementi Mall, Clementi",-5
2019-09-07,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-11.6
2019-09-06,Expenses,Snacks,"Biscuit @Nasty Biscuit, Funan, Fort Canning",-4.4
2019-09-06,Expenses,Food,"Mini Wok @Kopi Tech, Funan, Fort Canning",-6.8
2019-09-06,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4.7
2019-09-05,Expenses,Food,"Curry Rice @Let's Eat, ION Mall, Orchard",-5
2019-09-05,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-5.2
2019-09-04,Expenses,Food,"Mixed Rice @Foodfare, Clementi Mall, Clementi",-5
2019-09-04,Expenses,Electronics,"Value Club Membership Renewal @Challenger, 313 Somerset, Somerset",-11.9
2019-09-04,Expenses,Snacks,"Snacks @Takashimaya, Orchard",-8
2019-09-04,Expenses,Drinks,"Mineral Water @Cold Storage, Takashimaya, Orchard",-0.8
2019-09-04,Expenses,Food,"Pancake @Belle Ville, Bugis Junction, Bugis",-15.2
2019-09-03,Expenses,Snacks,"Sushi @Kampung, SIM, Clementi",-1.5
2019-09-03,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-4.2
2019-09-03,Expenses,Food,"Mixed Rice @Food Clique, SIM, Clementi",-5.7
2019-09-02,Expenses,Dessert,"Churros @Chu-Love, Clementi Mall, Clementi",-2.5
2019-09-02,Expenses,Food,"Mixed Rice @Foodfare, Clementi Mall, Clementi",-5
2019-09-02,Expenses,Groceries,"Biscuit + Cheese @Fairprice Finest, Clementi Mall, Clementi",-8.6
2019-09-02,Expenses,Food,"Breakfast @Yakun Kaya Toast, Clementi Mall, Clementi",-2.5
2019-09-02,Expenses,Food,"Double Cheeseburger + Mc.Spicy @Mc. Donald's, Clementi",-10
2019-09-01,Expenses,Transportation,Grab from Changi to Clementi,-17
2019-09-01,Expenses,Snacks,"Snacks @Old Chang Kee, Clementi Mall, Clementi",-6.4
2019-09-01,Expenses,Gift,,-9
2019-09-01,Income,Cash Withdrawal,,200
2019-09-01,Expenses,Food,"Mixed Rice @Foodfare, Clementi Mall, Clementi",-5
2019-09-01,Income,Balance from Previous Month,August's Balance,87.9
2019-08-31,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-6.8
2019-08-31,Expenses,Groceries,"Biscuit + Chocolate @Fairprice Finest, Clementi Mall, Clementi",-6
2019-08-31,Expenses,Food,"Mixed Rice @Foodfare, Clementi Mall, Clementi",-5.6
2019-08-30,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4
2019-08-29,Expenses,Home,AC Service Charge,-34
2019-08-29,Income,Balance from Previous Month,May's Balance,118.3
2019-08-29,Income,Cash Withdrawal,,100
2019-08-29,Expenses,Transportation,Top Up Ezlink Card,-50
2019-08-29,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5
2019-08-29,Expenses,Groceries,"Ritz Biscuit + Milk + Pocari Sweat @Grindelwald, Sunset Way, Clementi",-7
2019-08-29,Expenses,Food,"Original Angus @Terminal 4, Changi Airport, Changi",-12
