Date,Income/Expenses,Category,Memo,Amount
2022-03-06,Expenses,Dessert,"Yogurt @Yolé, Vivo City, Harbourfront",-3.4
2022-03-06,Expenses,Clothing,"Shirt @Uniqlo, Vivo City, Harbourfront",-29.9
2022-03-06,Expenses,Food,"Steak @Aston, Vivo City, Harbourfront",-16
2022-03-06,Expenses,Entertainment,"Timezone Top-Up @Timezone, Vivo City, Harbourfront",-25
2022-03-06,Expenses,Food,"Wonton Mee @Eng's Heritage, Clementi Mall, Clementi",-8.1
2022-03-05,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9
2022-03-04,Expenses,Food,"Sushi @Genki Sushi, Bugis+, Bugis",-17
2022-03-04,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-03-03,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.7
2022-03-03,Income,Cash Withdrawal,,300
2022-03-03,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-03-02,Expenses,Food,"Steak @I-Steak, JEM, Jurong East",-28
2022-03-02,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-03-01,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7
2022-03-01,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-03-01,Income,Balance from Previous Month,February's Balance,199.5
2022-02-28,Income,Cash Withdrawal,,100
2022-02-28,Expenses,Food,"Mc Griddle @Mc Donald's, Clementi Mall, Clementi",-9.5
2022-02-28,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-02-27,Expenses,Dessert,"Dessert @Starbucks, Clementi Mall, Clementi",-8.8
2022-02-27,Expenses,Food,"Dim Sum @Kimly Dim Sum, Clementi",-12
2022-02-27,Expenses,Food,"Rapokki @Jinjja, Clementi Mall, Clementi",-10.3
2022-02-26,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.1
2022-02-25,Expenses,Food,"Baked Rice @Eighteen Chefs, Clementi Mall, Clementi",-16.3
2022-02-25,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-02-24,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.7
2022-02-24,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-02-23,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-11.8
2022-02-23,Expenses,Transportation,Top Up Ezlink Card,-50
2022-02-23,Expenses,Food,Mixed Rice @Tanjong Pagar,-4.5
2022-02-22,Expenses,Food,"K-BBQ @I'm Kim, SOTA, Dhoby Ghaut",-43
2022-02-22,Income,Cash Withdrawal,,300
2022-02-22,Expenses,Food,Mixed Rice @Tanjong Pagar,-4.5
2022-02-21,Expenses,Dessert,"Donut @J Co, Bugis+, Bugis",-4
2022-02-21,Expenses,Food,"Sushi @Genki Sushi, Bugis+, Bugis",-16
2022-02-21,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-02-20,Expenses,Food,"Rapokki @Jinjja, Clementi Mall, Clementi",-15.8
2022-02-20,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.3
2022-02-19,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.5
2022-02-18,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.3
2022-02-17,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-10.8
2022-02-17,Expenses,Food,Mixed Rice @Tanjong Pagar,-5.5
2022-02-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.2
2022-02-16,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-02-15,Expenses,Food,"Western Food @Marché Mövenpick, 313 Somerset, Somerset",-55.2
2022-02-15,Expenses,Food,Mixed Rice @Tanjong Pagar,-4.5
2022-02-14,Expenses,Food,"Western Food @Pizza Express, Holland Village",-35
2022-02-14,Expenses,Gift,,-17.2
2022-02-14,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5
2022-02-13,Expenses,Gift,,-17.5
2022-02-13,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.7
2022-02-12,Expenses,Food,"Breakfast Wrap @Mc Donald's, Clementi",-9.5
2022-02-12,Expenses,Food,"Rapokki @Jinjja, Clementi Mall, Clementi",-12.7
2022-02-11,Expenses,Food,"Mixed Rice @Food Republic, Westgate, Jurong East",-5
2022-02-11,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-02-11,Expenses,Gift,,-65.7
2022-02-10,Expenses,Food,"Malay Food @Amoy Steet Food, Tanjong Pagar",-7.5
2022-02-10,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi Mall, Clementi",-10
2022-02-09,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.8
2022-02-09,Expenses,Food,"Fried Rice @Amoy Street Food, Tanjong Pagar",-6
2022-02-09,Income,Cash Withdrawal,,300
2022-02-08,Expenses,Food,"Sushi @Genki Sushi, Bugis+, Bugis",-17
2022-02-08,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-02-07,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.8
2022-02-07,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-02-07,Expenses,Telephone,Top Up Singtel Card,-10
2022-02-06,Expenses,Food,"Steak @Collin's, Clementi",-17
2022-02-05,Expenses,Food,"Pizza Hut @Pizza Hut, Eng Kong Terrace, Beauty World",-17.7
2022-02-04,Expenses,Food,"Malay Food @Amoy Street Food, Tanjong Pagar",-6.5
2022-02-04,Expenses,Food,"Rapokki @Jinjja, Clementi Mall, Clementi",-10
2022-02-03,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.4
2022-02-03,Expenses,Food,"Indonesian Food @Amoy Street Food, Tanjong Pagar",-6.5
2022-02-02,Expenses,Gift,,-5
2022-02-02,Expenses,Food,"Burger @Burger King, Clementi Mall, Clementi",-11.6
2022-02-01,Expenses,Gift,,-32
2022-02-01,Expenses,Food,"Cheeseburger @Mc Donald's, Clementi",-7.8
2022-02-01,Income,Balance from Previous Month,January's Balance,225.5
2022-01-31,Expenses,Food,"Tender Grill Mushroom Chicken @Burger King, Clementi Mall, Clementi",-6.9
2022-01-31,Expenses,Food,"Malay Food @Amoy Street Food, Tanjong Pagar",-6.8
2022-01-30,Expenses,Food,"Sushi @Genki Sushi, Westgate, Jurong East",-16
2022-01-30,Expenses,Dessert,"Dessert @Huggs Collective, JEM, Jurong East",-8.9
2022-01-30,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-10.6
2022-01-29,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9
2022-01-28,Expenses,Food,"Indonesian Food @Amoy Street Food, Tanjong Pagar",-8.5
2022-01-28,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.8
2022-01-27,Expenses,Drinks,"Bubble Tea @LiHo Tea, Thomson Plaza, Upper Thomson",-1.4
2022-01-27,Expenses,Food,"Chicken Steqk Omu @Tamago En, Thomson Plaza, Upper Thomson",-16.4
2022-01-27,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-01-26,Expenses,Food,Mixed Rice @Tanjong Pagar,-11
2022-01-25,Expenses,Food,"Prosperity Burger @Mc Donald's, Clementi",-11.4
2022-01-25,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-01-24,Income,Cash Withdrawal,,300
2022-01-24,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-01-24,Expenses,Food,"Ramen @Aburi-En, Guoco Tower, Tanjong Pagar",-20
2022-01-22,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.3
2022-01-21,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-01-21,Expenses,Food,"Steak @I-Steak, JEM, Jurong East",-25.7
2022-01-20,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.9
2022-01-20,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-01-19,Expenses,Food,"Rapokki @Jinjja, Clementi Mall, Clementi",-10.3
2022-01-19,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.8
2022-01-18,Expenses,Food,"Japanese Food @Lau Pa Sat, Raffles Place",-7.8
2022-01-18,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-01-17,Expenses,Food,Mixed Rice @Tanjong Pagar,-11.5
2022-01-17,Expenses,Electronics,"SSD Enclosure @Challenger, Bugis Junction, Bugis",-89.9
2022-01-16,Expenses,Drinks,"Matcha Latte @Coffee Bean & Tea Leaf, Bugis Junction, Bugis",-7.1
2022-01-16,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-9
2022-01-16,Expenses,Food,"Mini Wok @Taste Good, Sim Lim Square, Rochor",-8.2
2022-01-15,Expenses,Food,"Nasi Lemak @Crave, Clementi Mall, Clementi",-11.6
2022-01-15,Expenses,Stationary,"Paint @Popular Bookstore, Clementi Mall, Clementi",-25.5
2022-01-15,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-11.4
2022-01-14,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4
2022-01-14,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-01-13,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.2
2022-01-13,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-01-12,Expenses,Food,"Mixed Rice @Boleh-Boleh, Clementi Mall, Clementi",-4.8
2022-01-12,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-01-12,Expenses,Transportation,Top Up Ezlink Card,-50
2022-01-11,Expenses,Food,"Steak @I-Steak, JEM, Jurong East",-25.5
2022-01-11,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-01-10,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-18.2
2022-01-10,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.2
2022-01-09,Expenses,Food,"Fried Rice @Wok Hey, Clementi Mall, Clementi",-7.3
2022-01-09,Expenses,Food,"Steak @Collins, Clementi",-12
2022-01-09,Expenses,Drinks,"Bubble Tea @LiHo, Clementi Mall, Clementi",-1.5
2022-01-08,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.8
2022-01-07,Expenses,Food,"Rapokki @Jinjja, Clementi Mall, Clementi",-9.6
2022-01-06,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.1
2022-01-05,Expenses,Food,"Yong Tau Foo @Fu Lin Bar & Kitchen, Telok Ayer",-9.3
2022-01-04,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-6
2022-01-04,Expenses,Food,Mixed Rice @Tanjong Pagar,-7.5
2022-01-03,Expenses,Food,"Sushi @Genki Sushi, Takashimaya, Orchard",-17.7
2022-01-03,Expenses,Food,"Wonton Mie @Eng's Heritage, Clementi Mall, Clementi",-7.7
2022-01-03,Income,Cash Withdrawal,,300
2022-01-02,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.8
2022-01-01,Expenses,Food,"Pizza @Pezzo, Clementi Mall, Clementi",-14.6
2022-01-01,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5
2022-01-01,Income,Balance from Previous Month,December's Balance,283
2021-12-31,Expenses,Food,"Mc Flurry + Mocha Frappe @Mc Donald's, Clementi",-2.6
2021-12-31,Expenses,Food,"K-BBQ @I'm Kim, SOTA, Dhoby Ghaut",-32
2021-12-31,Expenses,Food,Fish Soup @Tanjong Pagar,-8.5
2021-12-30,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4
2021-12-30,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2021-12-29,Expenses,Drinks,"Bubble Tea @Koi, Clementi",-1.6
2021-12-29,Expenses,Food,Japanese Food @Clementi,-6.8
2021-12-29,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2021-12-28,Expenses,Food,Mixed Rice @Dover,-4.5
2021-12-28,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2021-12-27,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-9.8
2021-12-27,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-9.6
2021-12-26,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.6
2021-12-25,Expenses,Food,"Mala @Malatang, Jurong Point, Boon Lay",-8.4
2021-12-25,Expenses,Food,"Breakfast @Mc Donald's, Jurong Point, Boon Lay",-8.6
2021-12-24,Expenses,Dessert,"Chinese Dessert @Ah Chew Dessert, Bugis",-3.5
2021-12-24,Expenses,Food,"Sushi @Genki Sushi, Bugis Junction, Bugis",-15.1
2021-12-24,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2021-12-23,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.3
2021-12-22,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5
2021-12-22,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2021-12-21,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-10.4
2021-12-21,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2021-12-20,Expenses,Gift,,-25.9
2021-12-20,Expenses,Transportation,Top Up Ezlink Card,-50
2021-12-20,Expenses,Food,Mixed Rice @Tanjong Pagar,-12.3
2021-12-19,Income,Cash Withdrawal,,300
2021-12-19,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-9.9
2021-12-19,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.3
2021-12-18,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.8
2021-12-18,Expenses,Food,"Breakfast @Mc Donald's, Clementi",-8.4
2021-12-18,Expenses,Movies,"Spiderman: No Way Home @We Cinema, 321 Clementi, Clementi",-13.5
2021-12-17,Expenses,Food,"Nasi Padang @Nusantara, Tanjong Pagar",-7.5
2021-12-17,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.3
2021-12-16,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2021-12-16,Expenses,Food,"Mixed Rice @Dover Gardens, Dover",-4.3
2021-12-15,Expenses,Food,"Spaghetti @D'Good Café, Holland Village",-27
2021-12-15,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2021-12-14,Expenses,Food,"Angus Mushroom @Mc Donald's, Clementi",-15.4
2021-12-14,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2021-12-13,Expenses,Food,Mixed Rice @Tanjong Pagar,-13.5
2021-12-13,Expenses,Telephone,Top Up Singtel Card,-10
2021-12-12,Expenses,Food,"Sushi @Genki Sushi, Takashimaya, Orchard",-15.8
2021-12-12,Expenses,Drinks,"Java Chip @Starbucks, ION Orchard, Orchard",-4
2021-12-12,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-12
2021-12-11,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8
2021-12-10,Expenses,Food,"K-BBQ @I'm Kim, SOTA, Dhoby Ghaut",-47
2021-12-10,Income,Cash Withdrawal,,300
2021-12-10,Expenses,Food,Mixed Rice @Tanjong Pagar,-5
2021-12-09,Expenses,Food,Mixed Rice @Tanjong Pagar,-11
2021-12-08,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.7
2021-12-08,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2021-12-07,Expenses,Drinks,"Bubble Tea @Gong Cha, Clementi",-2.6
2021-12-07,Expenses,Food,Japanese Food @Clementi,-6.8
2021-12-07,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2021-12-06,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-16.9
2021-12-06,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2021-12-05,Expenses,Transportation,Top Up Ezlink Card,-50
2021-12-05,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10
2021-12-04,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.2
2021-12-03,Expenses,Dessert,"Monster Ice Cream @Roji Monster, Tanjong Pagar",-9
2021-12-03,Expenses,Food,"Korean BBQ @2D1N, Tanjong Pagar",-30
2021-12-03,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2021-12-02,Expenses,Home,AC Service Charge,-30
2021-12-02,Expenses,Food,Mixed Rice @Tanjong Pagar,-12
2021-12-01,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5
2021-12-01,Expenses,Food,Mixed Rice @Tanjong Pagar,-5
2021-12-01,Income,Balance from Previous Month,November's Balance,411.9
2021-11-30,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.9
2021-11-30,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2021-11-29,Expenses,Food,Mixed Rice @Tanjong Pagar,-10.3
2021-11-28,Expenses,Clothing,"Shirt @Uniqlo, Orchard Central, Somerset",-29.9
2021-11-28,Expenses,Food,"Bento Set B @Tori-Q, Clementi Mall, Clementi",-3.5
2021-11-28,Expenses,Drinks,"Drinks @Heytea, Orchard Central, Somerset",-4.2
2021-11-28,Income,Cash Withdrawal,,300
2021-11-28,Expenses,Food,"Western Food @Marché Mövenpick, 313 Somerset, Somerset",-68
2021-11-27,Expenses,Home,Foldable Table,-9.7
2021-11-27,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.2
2021-11-26,Expenses,Food,"Mc Crispy @Mc Donald's, Clementi",-7
2021-11-26,Expenses,Food,"Korean Food @Hajun Korea, Clementi Mall, Clementi",-6.5
2021-11-26,Expenses,Food,Mixed Rice @Tanjong Pagar,-5.3
2021-11-25,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4
2021-11-25,Expenses,Food,"Japanese Food @Lau Pa Sat, Raffles Place",-7.3
2021-11-24,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.7
2021-11-24,Expenses,Food,Mixed Rice @Tanjong Pagar,-4.8
2021-11-23,Expenses,Food,"Chicken Bap @Jinjja, Clementi Mall, Clementi",-10.6
2021-11-23,Expenses,Food,Fish Soup @Tanjong Pagar,-7.5
2021-11-22,Expenses,Food,Japanese Food @Clementi,-6.8
2021-11-22,Expenses,Food,Mixed Rice @Tanjong Pagar,-4.8
2021-11-21,Expenses,Food,"Rapokki @Jinjja, Clementi Mall, Clementi",-11.4
2021-11-21,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-11.2
2021-11-20,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2021-11-19,Expenses,Food,Mixed Rice @Tanjong Pagar,-10.3
2021-11-18,Expenses,Food,Japanese Food @Clementi,-5.8
2021-11-18,Expenses,Food,Mixed Rice @Tanjong Pagar,-5
2021-11-17,Expenses,Food,Mixed Rice @Tanjong Pagar,-10
2021-11-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.7
2021-11-16,Expenses,Food,Mixed Rice @Tanjong Pagar,-4.8
2021-11-15,Expenses,Food,Mixed Rice @Tanjong Pagar,-4.8
2021-11-15,Expenses,Food,"Spicy Tonkotsu @Tonkotsu King, Tanjong Pagar",-22.3
2021-11-14,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-8.9
2021-11-14,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.3
2021-11-13,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.1
2021-11-12,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-12.6
2021-11-12,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.8
2021-11-11,Expenses,Telephone,Top Up Singtel Card,-10
2021-11-11,Income,Cash Withdrawal,,300
2021-11-11,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.7
2021-11-10,Expenses,Gift,,-17.4
2021-11-10,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.1
2021-11-09,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10.1
2021-11-08,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-10
2021-11-08,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.3
2021-11-07,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9
2021-11-06,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.1
2021-11-05,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9
2021-11-04,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2021-11-03,Expenses,Food,"Sushi @Genki Sushi, Takashimaya, Orchard",-13.3
2021-11-03,Expenses,Drinks,"Bubble Tea @Koi, Takashimaya, Orchard",-2.5
2021-11-03,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-9.7
2021-11-02,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.3
2021-11-01,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5
2021-11-01,Income,Balance from Previous Month,October's Balance,307.6
2021-10-31,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-10.4
2021-10-31,Expenses,Drinks,"Pure Dark Choco @Coffee Bean & Tea Leaf, Holland Village",-4.5
2021-10-31,Expenses,Food,"Chicken Bap @Jinjja, Clementi Mall, Clementi",-10.4
2021-10-30,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2021-10-29,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.6
2021-10-28,Expenses,Food,"Fried Rice @Wok Hey, Clementi Mall, Clementi",-7
2021-10-28,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-6
2021-10-27,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8
2021-10-26,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2021-10-25,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-7.6
2021-10-24,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10
2021-10-24,Expenses,Haircut,,-10
2021-10-23,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9
2021-10-22,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-5.2
2021-10-22,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.3
2021-10-21,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.5
2021-10-21,Expenses,Food,Mixed Rice @Tanjong Pagar,-5
2021-10-20,Expenses,Food,"Ramen @Ippudo, Star Vista, Buona Vista",-22.9
2021-10-20,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.3
2021-10-20,Expenses,Gift,,-8.9
2021-10-19,Income,Cash Withdrawal,,300
2021-10-19,Expenses,Food,Mixed Rice @Clementi,-4.7
2021-10-19,Expenses,Food,"Bulgogi Chicken @Subway, Tanjong Pagar",-9.1
2021-10-18,Expenses,Food,Japanese Food @Clementi,-6
2021-10-18,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.8
2021-10-17,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9
2021-10-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.6
2021-10-15,Expenses,Dessert,"Dessert @Ben & Jerry's, Vivo City, Harbourfront",-6.5
2021-10-15,Expenses,Food,"Sushi @Genki Sushi, Vivo City, Harbourfront",-18.8
2021-10-15,Expenses,Entertainment,"Top Up @Timezone, Vivo City, Harbourfront",-15
2021-10-15,Expenses,Food,"Korean Food @Hajun Korean Food, Clementi Mall, Clementi",-6.5
2021-10-13,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2021-10-12,Expenses,Food,"Mc Chicken @Mc Donald's, Clementi",-8
2021-10-12,Expenses,Drinks,"Bubble Tea @Koi, Vivo City, Harbourfront",-2.7
2021-10-12,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-9.6
2021-10-11,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.6
2021-10-11,Expenses,Telephone,Top Up Singtel Card,-10
2021-10-10,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.6
2021-10-09,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.5
2021-10-08,Income,Cash Withdrawal,,300
2021-10-08,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.2
2021-10-07,Expenses,Food,"Sushi @Sushiro, Shaw Center, Orchard",-13.5
2021-10-07,Expenses,Movies,"James Bond: No Time to Die @Shaw Theater, Shaw Center, Orchard",-10.5
2021-10-07,Expenses,Food,"Wonton Mee @Eng's Heritage, Clementi Mall, Clementi",-7.7
2021-10-06,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.6
2021-10-05,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.3
2021-10-04,Expenses,Drinks,"Bubble Tea @The Alley, Jewel, Changi",-2.3
2021-10-04,Expenses,Food,"Cream Cheese Chicken Combo @A&W, Jewel, Changi",-10.3
2021-10-04,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-9.6
2021-10-03,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9
2021-10-02,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9
2021-10-01,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-9
2021-10-01,Income,Balance from Previous Month,September's Balance,130.4
2021-09-30,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10
2021-09-29,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.5
2021-09-28,Expenses,Food,"Sushi @Genki Sushi, Takashimaya, Orchard",-14.9
2021-09-28,Expenses,Drinks,"Bubble Tea @Gong Cha, Takashimaya, Orchard",-2.4
2021-09-28,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-11.4
2021-09-27,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9
2021-09-26,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2021-09-25,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.3
2021-09-24,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-8.9
2021-09-24,Expenses,Drinks,"Chocolate Milk @IKEA, Queenstown",-1.4
2021-09-24,Expenses,Food,"Swedish Meatball @IKEA, Queenstown",-11.7
2021-09-23,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-6
2021-09-22,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2021-09-21,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9
2021-09-20,Expenses,Food,"Zinger Stack @KFC, Vivo City, Harbourfront",-8.7
2021-09-20,Expenses,Dessert,"Pancake @Gram Pancake, Vivo City, Harbourfront",-16.5
2021-09-20,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-7.9
2021-09-20,Income,Cash Withdrawal,,300
2021-09-19,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.6
2021-09-18,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9
2021-09-17,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.2
2021-09-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10
2021-09-15,Expenses,Transportation,Top Up Ezlink Card,-50
2021-09-15,Expenses,Gift,,-4.3
2021-09-15,Expenses,Food,"Baked Rice @Pizzakaya, Vivo City, Harbourfront",-17.4
2021-09-15,Expenses,Drinks,"Pure Dark Chocolate @Coffee Bean & Tea Leaf, Sentosa, Harbourfront",-4.8
2021-09-15,Expenses,Food,"Wanton Mee @Eng's Heritage, Clementi Mall, Clementi",-7.7
2021-09-14,Expenses,Movies,"Shang-Chi @We Cinema, 321 Clementi, Clementi",-8.5
2021-09-14,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-10
2021-09-14,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-11.4
2021-09-13,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8
2021-09-12,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9
2021-09-11,Expenses,Food,"Mixed Rice @Food Fest, SIM, Clementi",-9
2021-09-10,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9
