Date,Income/Expenses,Category,Memo,Amount
2023-02-17,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2023-02-17,Expenses,Fruits,Fruits @Clementi,-0.8
2023-02-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.8
2023-02-16,Expenses,Food,Mixed Rice @Tanjong Pagar,-7
2023-02-15,Expenses,Food,"Pizza @Milano Pizza & Wine, Maxwell",-47
2023-02-15,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2023-02-14,Expenses,Food,"Western Food* @PS Café, Maxwell",-56.1
2023-02-14,Expenses,Gift,,-17
2023-02-13,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.5
2023-02-13,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2023-02-12,Expenses,Food,"Dinner @Paris Baguette, JEM, Jurong East",-20.6
2023-02-12,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-10.8
2023-02-11,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.5
2023-02-10,Expenses,Dessert,"Yogurt @Yolé, Vivo City, Harbourfront",-3.7
2023-02-10,Expenses,Food,"Vietnamese Food @So Pho, Vivo City, Harbourfront",-29.4
2023-02-10,Income,Cash Withdrawal,,300
2023-02-10,Expenses,Food,Mixed Rice @Tanjong Pagar,-7
2023-02-09,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3
2023-02-09,Expenses,Food,Mixed Rice @Tanjong Pagar,-7
2023-02-09,Expenses,Transportation,Top Up Ezlink Card,-50
2023-02-08,Expenses,Gift,,-27.9
2023-02-08,Expenses,Food,Mixed Rice* @Tanjong Pagar,-7
2023-02-07,Expenses,Food,Mixed Rice @Tanjong Pagar,-7
2023-02-07,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-8.7
2023-02-06,Expenses,Fruits,Fruits @Clementi,-1.8
2023-02-06,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7
2023-02-06,Expenses,Gift,,-15
2023-02-05,Expenses,Food,"Omakase @Yakiniquest, Mandarin Gallery, Orchard",-152
2023-02-05,Expenses,Drinks,"Chocolate Milk @Koi Thé, Clementi",-2.3
2023-02-04,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.8
2023-02-03,Expenses,Food,Mixed Rice* @Tanjong Pagar,-6
2023-02-02,Expenses,Food,"Western Food @Marché Mövenpick, 313 Somerset, Somerset",-32.1
2023-02-02,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2023-02-02,Expenses,Drinks,"Mango Cheezo @Heytea  313 Somerset, Somerset",-5.4
2023-02-01,Expenses,Fruits,Fruits @Clementi,-1.8
2023-02-01,Expenses,Food,Mixed Rice @Tanjong Pagar,-7
2023-02-01,Income,Balance from Previous Month,January's Balance,123
2023-01-31,Expenses,Food,"Sushi @Sushiro, Shaw Center, Orchard",-18.5
2023-01-31,Income,Balance Adjustment,,100
2023-01-31,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2023-01-30,Expenses,Food,Noodle @Tanjong Pagar,-11.8
2023-01-30,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.5
2023-01-29,Expenses,Food,"Pizza @Domino's Pizza, Buona Vista",-18.8
2023-01-29,Expenses,Food,"Breakfast @Mc Donald's, Clementi",-8
2023-01-28,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7
2023-01-27,Expenses,Fruits,Fruits @Clementi,-0.8
2023-01-27,Expenses,Health,"Snake Brand Powder @Watson's, Clementi Mall, Clementi",-3.5
2023-01-27,Expenses,Food,Mixed Rice @Tanjong Pagar,-7
2023-01-26,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-11.2
2023-01-26,Expenses,Food,Mixed Rice @Tanjong Pagar,-7
2023-01-25,Expenses,Fruits,Fruits @Clementi,-3
2023-01-25,Expenses,Food,Mixed Rice @Tanjong Pagar,-7
2023-01-24,Expenses,Food,"Breakfast @Collin's, Terminal 3, Changi",-21.1
2023-01-24,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-9.5
2023-01-24,Expenses,Transportation,Grab from Lavender to Changi,-17.8
2023-01-23,Expenses,Food,"Chicken* @Jollibee, Clementi",-22.5
2023-01-22,Expenses,Groceries,"Instant Noodle @Fairprice Finest, Clementi Mall, Clementi",-2.8
2023-01-21,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-6.5
2023-01-21,Expenses,Food,"Claypot Rice @Boleh Boleh, Clementi Mall, Clementi",-5.5
2023-01-20,Income,Cash Withdrawal,,300
2023-01-20,Expenses,Fruits,Fruits @Clementi,-3
2023-01-20,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2023-01-19,Expenses,Food,"Burrito Bowl @Guzman Y Gomez, Orchard Gateway, Orchard",-15.4
2023-01-19,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2023-01-19,Expenses,Transportation,Top Up Ezlink Card,-50
2023-01-18,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2023-01-18,Expenses,Gift,,-26.4
2023-01-17,Expenses,Food,"Chicken Wing @Wingstop, Vivo City, Harbourfront",-15.1
2023-01-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.5
2023-01-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.3
2023-01-15,Expenses,Drinks,"Strawberry Cheezo @Heytea, Marina Bay Sands, Bayfront",-5.1
2023-01-15,Expenses,Food,"Brunch @Tiong Bahru Bakery, Raffles City, City Hall",-36.7
2023-01-14,Expenses,Fruits,Fruit @Clementi,-1.8
2023-01-14,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.3
2023-01-13,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2023-01-13,Expenses,Clothing,"Polo Shirt @Uniqlo, JEM, Jurong East",-29.9
2023-01-13,Expenses,Clothing,"Jeans @Uniqlo, JEM, Jurong East",-119.8
2023-01-13,Expenses,Food,"Dinner @IKEA, JEM, Jurong East",-14.5
2023-01-13,Expenses,Home,"Pillow @IKEA, JEM, Jurong East",-12.9
2023-01-12,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.5
2023-01-12,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2023-01-11,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-9.7
2023-01-11,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2023-01-10,Expenses,Food,"Sushi @Sushiro, Bedok Mall, Bedok",-19
2023-01-10,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2023-01-09,Expenses,Fruits,Fruits @Clementi,-1.8
2023-01-09,Expenses,Food,Mixed Rice @Tanjong Pagar,-5.5
2023-01-08,Expenses,Food,"Fried Rice @Wok Hey, Clementi Mall, Clementi",-10.3
2023-01-07,Expenses,Food,"Breakfast @Mc Donald's, Clementi",-7.2
2023-01-07,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.4
2023-01-07,Income,Cash Withdrawal,,300
2023-01-06,Expenses,Fruits,Fruits @Clementi,-1.8
2023-01-06,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.3
2023-01-05,Expenses,Food,"Pasta @Pasta E Formaggio, Tanjong Pagar",-21
2023-01-05,Expenses,Telephone,Top Up Singtel Card,-10
2023-01-05,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2023-01-04,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2023-01-04,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.3
2023-01-03,Expenses,Groceries,"Carman's Muesli Bar @FairPrice Finest, Clementi Mall, Clementi",-22.5
2023-01-03,Expenses,Fruits,"Red Dragon Fruit @Fairprice Finest, Clementi Mall, Clementi",-3.8
2023-01-03,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2023-01-02,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-11.5
2023-01-02,Expenses,Transportation,Grab from Changi to Clementi,-44.8
2023-01-01,Income,Balance from Previous Month,December's Balance,216.4
2022-12-18,Expenses,Transportation,Grab from Home to Changi,-34.8
2022-12-18,Expenses,Food,"Breakfast @O'Coffee Club, Terminal 4, Changi",-20
2022-12-17,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.3
2022-12-17,Expenses,Food,"Breakfast @Mc Donald's, Clementi",-9.9
2022-12-17,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.3
2022-12-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.8
2022-12-15,Expenses,Dessert,"Vlarhona Chocolate @The Fabulous Baker Boy, Bugis",-6
2022-12-15,Expenses,Food,"Pasta @Tipo Pasta Bar, Bugis",-32.8
2022-12-15,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-12-14,Expenses,Snacks,"Crêpe @Ned's Crepe, Bugis",-4.5
2022-12-14,Expenses,Food,"Sushi @Genki Sushi, Bugis+, Bugis",-15
2022-12-14,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-12-14,Expenses,Transportation,Top Up Ezlink Card,-50
2022-12-13,Income,Cash Withdrawal,,300
2022-12-13,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.8
2022-12-13,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-10.5
2022-12-12,Expenses,Food,"Truffle Parmesan Chicken @KFC, Clementi Mall, Clementi",-11.8
2022-12-12,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-12-12,Expenses,Gift,,-12
2022-12-11,Expenses,Dessert,"Lava Cake + Croissant @Matchaya, Takashimaya, Orchard",-8.5
2022-12-11,Expenses,Food,"Chicken Ham Croissant @Matchaya, Vivo City, Harbourfront",-17
2022-12-10,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.6
2022-12-09,Expenses,Food,Mixed Rice @Tanjong Pagar,-5.5
2022-12-09,Expenses,Snacks,"Nugget @Golden Village, Vivo City, Harbourfront",-3.7
2022-12-09,Expenses,Food,"Truffle Parmesan Chicken @KFC, Vivo City, Harbourfront",-6.6
2022-12-08,Expenses,Food,"Braised Pork Rice @Amoy Street Food, Tanjong Pagar",-6
2022-12-08,Expenses,Food,"Mc Crispy @Mc Donald's, Clementi",-5.5
2022-12-08,Expenses,Food,"Rapokki @Jinjja, Clementi Mall, Clementi",-8.9
2022-12-07,Expenses,Food,Mixed Rice @Tanjong Pagar,-5
2022-12-07,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-6.6
2022-12-06,Expenses,Food,"Braised Pork Rice @Amoy Street Food, Tanjong Pagar",-6
2022-12-06,Expenses,Food,"Dimsum @Mongkok Dimsum, Beauty World",-29.6
2022-12-05,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.8
2022-12-05,Expenses,Food,"Nasi Lemak @Amoy Street Food, Tanjong Pagar",-7.1
2022-12-04,Expenses,Food,"Chicken Loco Moco @Kyoto Shokudo, Vivo City, Harbourfront",-27.2
2022-12-04,Expenses,Snacks,"Taco @Taco Pau, Sentosa Island, Harbourfront",-5.2
2022-12-04,Expenses,Food,Smoky BBQ Chicken Burger,-10
2022-12-03,Expenses,Groceries,"Muesli Bar @Fairprice Finest, Clementi Mall, Clementi",-20.9
2022-12-03,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9
2022-12-02,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.6
2022-12-02,Income,Cash Withdrawal,,300
2022-12-01,Expenses,Food,"Seafood @Satay by the Bay, Gardens by the Bay",-24
2022-12-01,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-12-01,Income,Balance from Previous Month,November's Balance,108.2
2022-11-30,Income,Balance Adjustment,,100
2022-11-30,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-11-30,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.4
2022-11-29,Expenses,Food,"Sushi @Sushiro, Shaw Center, Orchard",-21.3
2022-11-29,Expenses,Food,"Noodle @A Noodle Story, Guoco Tower, Tanjong Pagar",-11.8
2022-11-28,Expenses,Gift,,-15.9
2022-11-28,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-11-27,Expenses,Food,"Burger @Burger King, Clementi Mall, Clementi",-14
2022-11-27,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.2
2022-11-26,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9
2022-11-25,Expenses,Food,"Noodle @I Want My Noodle, Shaw Center, Orchard",-17.8
2022-11-25,Expenses,Food,"Rapokki @Jinjja, Clementi Mall, Clementi",-10.9
2022-11-24,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-11-24,Expenses,Food,"Boneless Wings @Wingstop, Vivo City, Harbourfront",-13.5
2022-11-23,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-11-23,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5
2022-11-22,Expenses,Food,"Sushi @Sushiro, Bedok Mall, Bedok",-18.5
2022-11-22,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-11-21,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-9.2
2022-11-21,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-11-20,Expenses,Drinks,"Matcha Latte @Mc Donald's, Clementi",-2.9
2022-11-20,Expenses,Food,"Pizza @Domino's Pizza, West Coast",-23.9
2022-11-20,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.8
2022-11-19,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-10.5
2022-11-19,Income,Balance Adjustment,,100
2022-11-18,Expenses,Electronics,"Powerbank @Challenger, Clementi Mall, Clementi",-34.1
2022-11-18,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-6.1
2022-11-18,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-11-17,Expenses,Food,"Sushi @Sushiro, Bedok Mall, Bedok",-19.5
2022-11-17,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-11-17,Expenses,Groceries,"Croissant @Au Croissant, Bedok Mall, Bedok",-5.6
2022-11-16,Expenses,Electronics,"Adapter @Challenger, Clementi Mall, Clementi",-5.2
2022-11-16,Expenses,Electronics,"Apple Charger @Challenger, Clementi Mall, Clementi",-29
2022-11-16,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-11-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5
2022-11-15,Expenses,Clothing,"Polo Shirt @Uniqlo, Clementi Mall, Clementi",-29.9
2022-11-15,Expenses,Dessert,"Waffle @Momolato, Bugis",-6.7
2022-11-15,Expenses,Food,"Pasta @Squisito, Bugis",-22
2022-11-15,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-11-14,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-10.7
2022-11-14,Income,Cash Withdrawal,,300
2022-11-14,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-11-13,Expenses,Food,"Pizza @Domino's Pizza, West Coast",-25.7
2022-11-13,Expenses,Food,"Breakfast @Mc Donald's, Clementi",-7.1
2022-11-12,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2022-11-11,Expenses,Food,"Waffle @Madlygood, Clementi Mall, Clementi",-17.3
2022-11-11,Expenses,Telephone,Top Up Singtel Card,-10
2022-11-10,Expenses,Electronics,"OTG Cable @Challengers, Clementi Mall, Clementi",-7.2
2022-11-10,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.8
2022-11-10,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-11-09,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-11-09,Expenses,Food,Wonton @Clementi,-3.9
2022-11-08,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-9.8
2022-11-08,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-11-07,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.9
2022-11-07,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-11-07,Expenses,Transportation,Top Up Ezlink Card,-50
2022-11-06,Expenses,Food,"Sushi @Genki Sushi, Suntec City, Promenade",-12.9
2022-11-06,Expenses,Food,"K-BBQ @I'm Kim, SOTA, Dhoby Ghaut",-32.8
2022-11-06,Expenses,Body Care,"Wet Tissue @Watsons, Bugis Junction, Bugis",-5.8
2022-11-05,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2022-11-04,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-11-04,Expenses,Food,"Rapokki @Jinjja, Clementi Mall, Clementi",-10.9
2022-11-03,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.3
2022-11-03,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-11-02,Income,Cash Withdrawal,,300
2022-11-02,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-6.5
2022-11-02,Expenses,Food,"Sushi @Sushiro, Bedok Mall, Bedok",-20
2022-11-01,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.3
2022-11-01,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-11-01,Income,Balance from Previous Month,October's Balance,48
2022-10-31,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-10-31,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-8.8
2022-10-30,Expenses,Food,"Pizza @Pizza Hut, West Coast Plaza, Clementi",-11.4
2022-10-30,Expenses,Food,"Mee Goreng @Toastbox, Clementi Mall, Clementi",-7.8
2022-10-29,Expenses,Food,"Double Mc Spicy @Mc Donald's, Terminal 3, Changi",-8.6
2022-10-29,Expenses,Transportation,Grab from Changi to Clementi,-11.4
2022-10-21,Expenses,Food,"Breakfast @Mc Donald's, Terminal 3, Changi",-8
2022-10-21,Expenses,Transportation,Grab from Clementi to Changi,-42.8
2022-10-20,Expenses,Gift,,-23
2022-10-20,Income,Balance Adjustment,,200
2022-10-20,Expenses,Entertainment,"MENTAL: Colours of Wellbeing Entry Ticket @ArtScience Museum, Bayfront",-18
2022-10-20,Expenses,Food,"Pasta @Pasta Bar, Outram Park",-69.5
2022-10-19,Expenses,Gift,,-4.7
2022-10-19,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-10-19,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-9.4
2022-10-18,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-10-18,Expenses,Food,"Sundubu @Tokyo Sundubu, Raffles City, City Hall",-27.7
2022-10-17,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.3
2022-10-17,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-10-16,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.4
2022-10-15,Expenses,Food,"Pizza @Pizza Hut, West Coast Plaza, Clementi",-11.1
2022-10-15,Expenses,Food,"Dewgather Breakfast @Dewgather Coffee House, Star Vista, Buona Vista",-25.9
2022-10-14,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-10-14,Expenses,Gift,,-5.9
2022-10-14,Expenses,Food,"Korean Food @Bonchon, Paya Lebar Quarter, Paya Lebar",-23.3
2022-10-13,Expenses,Telephone,Top Up Singtel Card,-10
2022-10-13,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-10-13,Expenses,Food,"Sushi @Genki Sushi, Orchard Central, Somerset",-18.3
2022-10-12,Expenses,Transportation,Top Up Ezlink Card,-50
2022-10-12,Expenses,Gift,,-6
2022-10-12,Income,Cash Withdrawal,,300
2022-10-12,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.8
2022-10-12,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-10-11,Expenses,Food,Mixed Rice @Tanjong Pagar,-4
2022-10-11,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-10-10,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-10-10,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-13.5
2022-10-09,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-10.9
2022-10-09,Expenses,Food,"Breakfast @Mc Donald's, Clementi",-7.1
2022-10-08,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.8
2022-10-07,Expenses,Transportation,Gocar from Clementi to Indonesian Embassy,-10.5
2022-10-07,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.7
2022-10-07,Expenses,Document,"Passport Renewal Fee @Indonesian Embassy, Orchard",-35
2022-10-06,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-10-06,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5
2022-10-06,Expenses,Health,"Panadol & Kool Fever @Fairprice Finest, Clementi Mall, Clementi",-12.5
2022-10-06,Expenses,Groceries,"Pocari Sweat & Cooling Water @Fairprice Finest, Clementi Mall, Clementi",-7.3
2022-10-05,Expenses,Food,"Sushi @Sushiro, Bedok Mall, Bedok",-19.7
2022-10-05,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-10-04,Expenses,Food,"Boneless Wings @Wingstop, Bedok Mall, Bedok",-13.1
2022-10-04,Expenses,Body Care,"Shampoo @Fairprice Finest, Clementi Mall, Clementi",-9.9
2022-10-04,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-10-03,Expenses,Transportation,Top Up Ezlink Card,-50
2022-10-03,Expenses,Food,"Beef Tataki Bara @Hana-Hana Japanese Restaurant, Tanjong Pagar",-20.5
2022-10-03,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-10-02,Expenses,Food,"Burger @Burger King, Clementi Mall, Clementi",-12.5
2022-10-02,Income,Cash Withdrawal,,300
2022-10-02,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5.4
2022-10-02,Expenses,Gift,,-52
2022-10-01,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.7
2022-10-01,Income,Balance from Previous Month,September's Balance,59.2
2022-09-30,Income,Balance Adjustment,,200
2022-09-30,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-09-29,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-3.6
2022-09-29,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-09-28,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-09-28,Expenses,Food,"Sushi @Genki Sushi, Bugis Junction, Bugis",-19.5
2022-09-27,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-12.2
2022-09-27,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-09-26,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.5
2022-09-26,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-09-25,Expenses,Food,"Rapokki Set @Jinjja, Clementi Mall, Clementi",-14.3
2022-09-25,Expenses,Food,"Breakfast @Mc Donald's, Clementi",-7.1
2022-09-24,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.3
2022-09-23,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-2
2022-09-23,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-09-22,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-11.2
2022-09-22,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-09-21,Expenses,Gift,,-18.6
2022-09-21,Expenses,Food,"Western Food @Marché Mövenpick, Suntec City, Esplanade",-76.1
2022-09-21,Expenses,Food,Mixed Rice @Tanjong Pagar,-6
2022-09-20,Expenses,Food,"Salted Egg Rice @Taste Good, Sim Lim Square, Rochor",-10.8
2022-09-20,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-6.5
2022-09-19,Expenses,Food,"Chinese Mixed Soup @Lau Pa Sat, Raffles Place",-5.8
2022-09-19,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-09-18,Expenses,Food,"K-BBQ @I'm Kim, SOTA, Dhoby Ghaut",-26.9
2022-09-18,Expenses,Gift,,-79
2022-09-18,Income,Cash Withdrawal,,300
2022-09-17,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9.3
2022-09-17,Expenses,Transportation,Grab,-20.8
2022-09-16,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-09-16,Expenses,Transportation,Grab,-18.8
2022-09-16,Expenses,Food,"Sushi @Sushi Tei, JEM, Jurong East",-23.3
2022-09-15,Expenses,Food,"Western Food @Poulet + Brasserie, ION Orchard, Orchard",-30.6
2022-09-15,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-09-14,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-09-14,Expenses,Dessert,"Brownie Sundae @Kind Kones, Paragon, Orchard",-6.9
2022-09-14,Expenses,Food,"Ramen @Ramen Nagi, ION Orchard, Orchard",-24.5
2022-09-13,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-5
2022-09-13,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-09-12,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-09-12,Expenses,Transportation,Top Up Ezlink Card,-50
2022-09-12,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-7.8
2022-09-11,Expenses,Package,"Smartpac 600g @Singpost, Clementi Mall, Clementi",-3.2
2022-09-11,Expenses,Food,"Dinner @Tori-Q, Clementi Mall, Clementi",-3.7
2022-09-11,Expenses,Food,"Salted Egg Pork Rice @Taste Good, Sim Lim Square, Rochor",-6.8
2022-09-11,Expenses,Dessert,"Smores Waffle + Latte @Twenty Grammes, Bugis",-13.5
2022-09-10,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-8.6
2022-09-09,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-09-09,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.8
2022-09-08,Income,Cash Withdrawal,,300
2022-09-08,Expenses,Groceries,"Carman's Muesli Bar @Fairprice Finest, Clementi Mall, Clementi",-61.4
2022-09-08,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-9
2022-09-07,Expenses,Food,"Bacon Cheeseburger @Five Guys, ION Orchard, Orchard",-22
2022-09-07,Expenses,Food,Mixed Rice @Tanjong Pagar,-5.5
2022-09-06,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-9.4
2022-09-06,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-09-05,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-09-05,Expenses,Fruits,"All Berry Bang @Boost Juice Bar, Bedok Mall, Bedok",-3
2022-09-05,Expenses,Food,"Meat Trio @Pepper Lunch, Bedok Mall, Bedok",-16.9
2022-09-04,Expenses,Food,"Pizza @Pizza Hut, West Coast Plaza, Clementi",-19.1
2022-09-04,Expenses,Food,"Breakfast @Mc Donald's, Clementi",-10.6
2022-09-03,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-7.4
2022-09-02,Expenses,Dessert,"Matcha Parfait @Matchaya, Suntec City, Promenade",-11.1
2022-09-02,Expenses,Food,"Western Food @Marché Mövenpick, Suntec City, Promenade",-28.8
2022-09-02,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-09-01,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.4
2022-09-01,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-09-01,Income,Balance from Previous Month,August's Balance,134.3
2022-08-31,Income,Balance Adjustment,,100
2022-08-31,Expenses,Food,"Mixed Rice @Food Loft, Clementi",-4.5
2022-08-31,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-08-30,Expenses,Food,Mixed Rice @Tanjong Pagar,-6.5
2022-08-30,Expenses,Food,"Double Mc Spicy @Mc Donald's, Clementi",-9.9
